Image Index,Model,Dataset,Attribution Method,Layer,Metric,Upscale Method,Mixing Method,Value
4,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.22142655
4,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,,0.3100382
4,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.21119304
4,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,,0.104426116
4,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.23311615
4,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,,0.011867166
4,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.18318787
5,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,,0.09294997
5,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.0920845
5,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,,0.11491594
5,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.12079638
5,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,,0.2811236
5,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.16948012
5,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,,0.39085627
5,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.25099868
5,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,,0.14775851
5,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.14801547
5,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,,0.31279823
5,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.34865877
5,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,,0.37215042
5,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.3551049
5,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,,0.43207946
5,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.3879596
5,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,,-0.023397714
5,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,-0.023467086
5,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,,-0.107079804
5,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,-0.115123495
5,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,,0.050890774
5,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.016952574
5,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,,0.35076907
5,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.08544201
5,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,,0.10879983
5,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.10980262
5,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,,0.14694425
5,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.12413301
5,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,,0.23194614
5,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.2519186
5,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,,0.37189236
5,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.33761728
6,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,,0.17592013
6,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.17453402
6,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,,0.22069442
6,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.18819146
6,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,,0.16795632
6,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.20670676
6,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,,0.11451795
6,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.1979039
6,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,,0.3219842
6,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.32141382
6,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,,0.27724898
6,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.32333672
6,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,,0.33937883
6,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.32893485
6,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,,0.33065975
6,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.3405434
6,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,,-0.096154384
6,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,-0.09691721
6,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,,0.16490602
6,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.116792165
6,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,,0.17339483
6,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.132829
6,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,,0.19959994
6,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.15431657
6,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,,-0.016783081
6,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,MultiplierMix,-0.016436175
6,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,,0.19149446
6,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.1572199
6,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,,0.13263974
6,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.15164581
6,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,,0.22113755
6,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.16183633
7,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,,0.32761943
7,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.3284992
7,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,,0.4122277
7,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.4011485
7,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,,0.36782598
7,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.40251336
7,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,,0.39569655
7,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.4095332
7,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,,0.31004202
7,VGG11,PascalVOC,DeepLiftShap8,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.30942592
7,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,,0.35910508
7,VGG11,PascalVOC,DeepLiftShap8,features.15,road_combined,bilinearUpsampling,MultiplierMix,0.36300915
7,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,,0.42256305
7,VGG11,PascalVOC,DeepLiftShap8,features.10,road_combined,bilinearUpsampling,MultiplierMix,0.35583922
7,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,,0.39357203
7,VGG11,PascalVOC,DeepLiftShap8,features.5,road_combined,bilinearUpsampling,MultiplierMix,0.38722357
7,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,,0.1885643
7,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,ERFUpsamplingFast,MultiplierMix,0.18876626
7,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,,0.32740057
7,VGG11,PascalVOC,GradCAMPlusPlus,features.15,road_combined,ERFUpsamplingFast,MultiplierMix,0.2689917
7,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,,0.26329195
7,VGG11,PascalVOC,GradCAMPlusPlus,features.10,road_combined,ERFUpsamplingFast,MultiplierMix,0.28733325
7,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,,0.1930882
7,VGG11,PascalVOC,GradCAMPlusPlus,features.5,road_combined,ERFUpsamplingFast,MultiplierMix,0.2613665
7,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,,0.15334629
7,VGG11,PascalVOC,GradCAMPlusPlus,features.20,road_combined,bilinearUpsampling,MultiplierMix,0.15458465
